customer_id,age,gender,location,income_level,education_level,platform,likes_received,comments_posted,shares,time_spent_per_week,click_through_rate,average_order_value,frequency_of_purchases,discounts_used,cart_abandonment_rate,search_trends_index,seasonal_effect,competitor_offers,sentiment_score,customer_support_queries,response_time,campaign_id,marketing_channel,ad_spent,conversion_rate,ROI,customer_response
CUST_1587,30,Female,Canada,Low,PhD,Facebook,223,390,254,25.72,32.12,145.13,4,0,50.04,24.28,Holiday,0,-0.96,9,84,CAMPAIGN_20,Social Media,1377.53,99.09,-24.81,0
CUST_1588,53,Male,USA,Low,Master's,LinkedIn,25,171,1,37.94,8.99,65.11,5,1,73.19,59.26,None,1,-0.28,7,40,CAMPAIGN_18,TV Ads,217.55,69.67,-16.21,0
CUST_1589,63,Other,India,High,PhD,Instagram,347,348,276,40.45,29.23,177.44,29,1,73.61,44.11,Summer,0,0.36,17,35,CAMPAIGN_3,TV Ads,5964.86,95.49,98.34,0
CUST_1590,51,Male,USA,Medium,PhD,Twitter,413,109,140,24.85,38.38,15.64,22,0,11.19,56.94,Holiday,0,0.55,7,26,CAMPAIGN_5,Email,5298.01,19.03,4.36,0
CUST_1591,24,Other,UK,Low,Master's,LinkedIn,199,378,163,36.67,1.93,445.05,17,1,67.03,73.5,Winter,1,0.8,17,45,CAMPAIGN_18,Google Ads,9067.24,39.58,-5.1,0
CUST_1592,54,Male,Canada,Low,PhD,Twitter,459,86,148,32.52,91.16,483.05,15,1,5.38,75.19,Summer,1,-0.73,7,115,CAMPAIGN_9,Google Ads,5825.21,15.19,-29.54,0
CUST_1593,34,Male,Canada,Low,Bachelor's,LinkedIn,180,383,166,40.09,45.66,492.66,12,1,62.65,63.85,Summer,1,-0.5,7,53,CAMPAIGN_11,TV Ads,7528.96,27.36,194.27,0
CUST_1594,36,Male,Canada,Medium,Master's,LinkedIn,343,499,202,12.87,90.69,240.29,3,1,84.62,95.82,Winter,1,-0.03,10,14,CAMPAIGN_5,TV Ads,8323.52,5.92,66.12,0
CUST_1595,63,Other,Canada,Low,Bachelor's,LinkedIn,818,259,0,24.83,71.23,384.4,27,0,62.43,56.42,Winter,1,-0.46,15,91,CAMPAIGN_3,Social Media,3426.14,60.39,66.72,0
CUST_1596,38,Other,Canada,Medium,High School,LinkedIn,996,103,287,34.09,73.59,289.53,20,0,75.32,8.53,Holiday,0,0.38,5,76,CAMPAIGN_3,Social Media,4305.59,25.76,34.01,1
CUST_1597,58,Female,Germany,Medium,PhD,Facebook,312,475,235,39.31,50.33,231.85,27,0,25.03,40.04,Holiday,1,-0.95,8,79,CAMPAIGN_2,Email,5360.7,16.71,-0.0,0
CUST_1598,34,Female,UK,Medium,Bachelor's,Twitter,520,52,241,31.7,11.75,79.34,5,0,69.21,15.01,Winter,1,0.36,6,75,CAMPAIGN_3,TV Ads,861.85,4.67,195.55,0
CUST_1599,28,Male,India,High,Bachelor's,LinkedIn,673,180,95,13.3,70.89,380.04,1,1,87.27,83.08,Winter,1,-0.91,13,86,CAMPAIGN_20,TV Ads,8513.77,35.11,-9.7,0
CUST_1600,26,Male,UK,Low,Bachelor's,Twitter,215,354,281,19.25,26.34,181.06,4,1,54.08,14.39,None,0,0.32,13,78,CAMPAIGN_18,Email,6527.56,29.29,72.31,0
CUST_1601,24,Female,UK,Medium,PhD,LinkedIn,511,129,49,7.82,54.14,115.0,1,1,40.16,95.68,Summer,0,-0.73,12,28,CAMPAIGN_13,TV Ads,6958.31,2.51,-24.49,0
CUST_1602,43,Female,Canada,Low,PhD,LinkedIn,218,111,153,29.64,97.49,395.6,2,1,51.07,30.87,Summer,0,-0.87,17,102,CAMPAIGN_2,Google Ads,2102.61,36.23,79.85,0
CUST_1603,31,Male,Canada,High,PhD,LinkedIn,824,259,227,29.53,23.31,361.81,28,1,85.81,26.69,Summer,0,-0.06,1,83,CAMPAIGN_4,Google Ads,4756.48,28.58,71.69,0
CUST_1604,35,Female,UK,Low,PhD,LinkedIn,262,60,26,1.88,56.08,492.84,16,1,84.44,97.18,None,1,-0.39,2,73,CAMPAIGN_9,Email,1396.01,4.53,167.1,0
CUST_1605,36,Other,USA,Low,Master's,Instagram,224,142,48,40.83,51.81,11.13,18,0,88.38,55.62,None,0,-0.62,1,119,CAMPAIGN_20,Google Ads,8179.11,68.92,122.48,0
CUST_1606,41,Female,Canada,High,High School,Facebook,513,124,288,30.14,76.98,414.88,10,0,38.32,64.47,None,0,-0.59,19,79,CAMPAIGN_4,Social Media,3567.24,25.37,17.24,0
CUST_1607,43,Other,UK,Low,High School,Facebook,739,72,232,31.86,82.82,100.86,25,0,49.34,7.72,Holiday,1,-0.55,0,64,CAMPAIGN_13,TV Ads,8543.49,40.74,-47.67,0
CUST_1608,64,Female,UK,Medium,High School,Twitter,529,64,170,2.81,64.16,133.14,9,1,46.13,61.82,None,0,0.63,17,16,CAMPAIGN_4,TV Ads,2034.69,6.67,91.54,0
CUST_1609,47,Female,USA,High,Master's,Twitter,753,71,290,46.94,38.7,164.94,25,0,20.2,23.16,Winter,0,-0.29,12,26,CAMPAIGN_10,Email,8222.98,62.54,131.75,0
CUST_1610,49,Female,Canada,Medium,PhD,Instagram,759,94,281,31.87,70.44,56.73,3,1,50.66,64.12,Holiday,0,0.26,7,53,CAMPAIGN_1,Google Ads,4000.53,22.93,-44.96,1
CUST_1611,22,Other,USA,Low,Bachelor's,Twitter,304,270,206,23.17,14.5,233.91,2,1,88.34,29.9,Summer,0,0.73,3,72,CAMPAIGN_8,Google Ads,5520.3,33.82,170.06,0
CUST_1612,32,Other,Germany,High,Bachelor's,Facebook,805,100,79,36.55,68.35,351.12,22,0,53.59,31.8,Summer,0,0.25,8,28,CAMPAIGN_17,Google Ads,6130.96,34.46,141.43,1
CUST_1613,27,Male,USA,Medium,Master's,Instagram,595,13,284,20.95,87.11,249.33,23,0,0.64,88.74,Winter,0,0.99,9,69,CAMPAIGN_4,Google Ads,2581.84,86.63,-3.85,1
CUST_1614,35,Female,Germany,Low,High School,Twitter,455,424,273,46.04,69.31,32.89,27,1,72.02,99.95,Holiday,0,-0.96,15,63,CAMPAIGN_12,TV Ads,8072.49,71.27,65.02,0
CUST_1615,61,Male,Germany,Medium,Bachelor's,Facebook,444,323,98,49.44,4.15,307.32,14,0,28.22,36.45,Holiday,1,0.92,17,119,CAMPAIGN_12,Email,896.6,85.82,-0.09,0
CUST_1616,45,Male,Canada,High,PhD,Instagram,641,470,75,29.47,88.16,175.47,24,1,7.96,54.61,Summer,1,0.99,10,114,CAMPAIGN_3,TV Ads,1378.1,54.02,-40.6,1
CUST_1617,20,Female,USA,Low,High School,LinkedIn,620,499,234,31.65,64.1,125.04,26,0,95.88,16.84,Summer,1,-1.0,8,84,CAMPAIGN_11,Google Ads,6695.53,14.14,145.42,0
CUST_1618,39,Female,India,Medium,Bachelor's,Twitter,737,50,291,13.21,48.27,174.14,29,0,96.88,57.28,Holiday,0,-0.94,1,100,CAMPAIGN_20,Social Media,3219.33,74.71,189.35,0
CUST_1619,19,Female,Canada,Medium,High School,Facebook,86,375,5,10.54,53.52,112.2,27,0,55.7,55.33,None,0,0.97,7,73,CAMPAIGN_5,Email,487.77,1.28,117.24,0
CUST_1620,26,Male,USA,High,Master's,Facebook,152,234,124,2.05,66.44,376.38,19,0,28.07,41.09,Winter,1,-0.67,11,9,CAMPAIGN_6,TV Ads,5960.86,75.33,59.06,0
CUST_1621,36,Male,Germany,Low,Bachelor's,Facebook,751,112,214,23.47,29.71,419.7,28,0,12.74,74.11,Winter,0,-0.49,13,79,CAMPAIGN_14,Social Media,1157.46,21.23,86.63,0
CUST_1622,63,Other,Germany,High,High School,LinkedIn,302,17,126,42.05,70.3,147.88,23,1,52.69,51.11,None,1,-0.05,0,24,CAMPAIGN_6,Email,7523.64,96.71,13.87,0
CUST_1623,38,Other,USA,Low,Bachelor's,LinkedIn,499,370,297,23.61,43.33,426.63,10,1,72.64,59.54,Summer,1,-0.33,16,111,CAMPAIGN_16,Email,1900.59,17.79,86.7,0
CUST_1624,33,Female,India,High,Bachelor's,Instagram,151,145,147,34.14,35.53,308.88,11,0,99.26,11.61,None,0,-0.1,19,27,CAMPAIGN_20,TV Ads,5690.53,26.85,89.83,0
CUST_1625,19,Other,Germany,High,Master's,Facebook,822,82,283,41.94,43.22,110.56,11,1,80.41,34.15,Winter,0,0.89,10,68,CAMPAIGN_5,TV Ads,4792.93,3.27,134.23,0
CUST_1626,53,Other,USA,Low,Master's,Twitter,789,415,19,2.75,25.87,415.41,17,0,38.02,15.56,None,1,0.2,2,116,CAMPAIGN_2,Social Media,1434.0,38.07,182.54,0
CUST_1627,55,Female,Germany,High,High School,LinkedIn,364,161,233,42.17,73.74,308.2,6,1,26.18,43.95,None,0,-0.4,5,39,CAMPAIGN_5,Google Ads,6222.82,5.55,-46.67,0
CUST_1628,61,Female,Canada,Medium,Master's,LinkedIn,998,181,98,34.11,51.69,115.77,24,0,70.23,89.93,Holiday,1,-0.4,8,114,CAMPAIGN_11,TV Ads,6657.77,65.97,122.05,0
CUST_1629,18,Other,Canada,High,Master's,Twitter,939,137,220,48.97,82.76,432.39,10,1,0.28,80.38,Summer,0,-0.04,5,51,CAMPAIGN_6,Google Ads,4136.04,70.95,43.46,0
CUST_1630,47,Male,USA,Medium,Bachelor's,Facebook,141,361,20,49.98,50.87,375.74,7,1,56.13,21.58,Winter,1,0.88,18,105,CAMPAIGN_2,Email,2780.78,8.08,114.18,0
CUST_1631,63,Female,Canada,Medium,PhD,Instagram,778,103,58,14.41,16.77,143.25,1,1,81.92,4.32,Summer,1,-0.21,6,109,CAMPAIGN_12,Google Ads,5377.81,31.28,118.67,0
CUST_1632,47,Male,Canada,High,Bachelor's,Instagram,965,377,116,38.83,75.4,187.48,9,1,43.99,63.6,Summer,1,-0.38,2,89,CAMPAIGN_18,Email,1338.18,5.44,123.67,0
CUST_1633,38,Male,USA,Low,PhD,Facebook,31,420,272,22.27,40.84,351.46,7,0,53.42,80.8,Summer,0,0.68,6,43,CAMPAIGN_1,Social Media,4563.55,30.86,177.32,0
CUST_1634,26,Male,USA,High,Bachelor's,LinkedIn,246,76,282,36.76,29.93,8.24,12,0,78.55,51.48,Summer,1,-0.62,17,86,CAMPAIGN_20,TV Ads,1288.04,23.86,134.87,0
CUST_1635,25,Other,USA,Low,Master's,Instagram,178,475,268,37.85,0.43,412.14,16,1,59.2,94.4,None,1,0.57,15,110,CAMPAIGN_17,Google Ads,9456.62,69.59,3.87,0
CUST_1636,61,Male,UK,High,High School,Instagram,329,331,72,33.95,95.72,268.95,24,1,92.15,96.19,Holiday,1,0.13,1,34,CAMPAIGN_19,Google Ads,1720.34,44.34,190.79,1
CUST_1637,56,Male,USA,Low,Master's,Twitter,459,449,126,46.23,34.74,405.04,24,1,91.21,99.48,Summer,0,0.1,9,108,CAMPAIGN_8,Google Ads,1720.87,34.57,135.26,0
CUST_1638,34,Male,Canada,High,Master's,Twitter,715,271,249,37.3,87.96,278.22,23,0,17.69,36.25,None,0,0.24,9,106,CAMPAIGN_2,Google Ads,3109.61,7.43,94.62,0
CUST_1639,54,Female,USA,High,Master's,Instagram,510,279,182,37.74,42.44,477.41,20,1,64.38,21.5,Winter,1,0.05,1,117,CAMPAIGN_5,Google Ads,2379.7,53.91,191.63,0
CUST_1640,25,Female,India,Low,Bachelor's,Instagram,549,371,62,22.14,99.77,232.99,20,1,52.19,13.4,Holiday,1,0.72,8,76,CAMPAIGN_7,Google Ads,6963.04,80.52,107.78,1
CUST_1641,53,Female,UK,Low,Bachelor's,LinkedIn,95,145,112,36.05,33.75,262.74,10,1,82.32,56.49,Winter,0,-0.6,3,101,CAMPAIGN_15,TV Ads,1575.14,17.61,136.34,0
CUST_1642,21,Other,Canada,Medium,Bachelor's,Instagram,412,383,55,34.81,7.97,62.55,14,1,49.71,37.03,Summer,1,-0.91,17,64,CAMPAIGN_3,TV Ads,3316.07,46.7,35.76,0
CUST_1643,45,Female,India,Medium,PhD,Facebook,419,21,238,47.19,97.32,348.68,7,0,81.17,4.75,Winter,1,-0.96,7,92,CAMPAIGN_12,Google Ads,9002.4,70.1,197.01,0
CUST_1644,49,Other,UK,Medium,Master's,Facebook,270,218,227,42.63,73.63,125.56,25,0,83.16,93.95,Summer,1,0.4,18,16,CAMPAIGN_19,Email,2099.23,97.65,100.25,1
CUST_1645,64,Male,Canada,High,PhD,Twitter,819,190,216,21.2,5.03,304.07,5,1,36.17,29.82,Summer,1,0.73,11,48,CAMPAIGN_3,Google Ads,7906.54,14.1,149.94,0
CUST_1646,19,Female,India,Low,Bachelor's,Instagram,49,429,10,26.77,14.21,266.09,18,1,82.93,99.1,Summer,1,0.94,15,55,CAMPAIGN_16,Social Media,9415.11,39.82,178.13,0
CUST_1647,43,Male,UK,Medium,Master's,Facebook,408,194,144,8.57,22.85,61.78,1,1,17.54,30.42,None,1,0.54,6,80,CAMPAIGN_8,Email,1086.41,21.8,154.96,0
CUST_1648,22,Other,Germany,High,Master's,Instagram,68,76,297,39.73,21.32,213.31,4,1,66.02,58.12,Holiday,0,0.6,17,7,CAMPAIGN_18,Google Ads,5363.02,30.32,95.23,0
CUST_1649,50,Other,India,High,PhD,Facebook,470,97,178,19.34,1.69,192.85,11,1,17.12,90.53,Summer,0,0.9,2,26,CAMPAIGN_16,Social Media,4679.63,84.62,79.52,0
CUST_1650,44,Male,Germany,Low,PhD,Instagram,316,431,205,14.2,14.06,33.46,27,1,48.44,72.86,Holiday,0,0.13,7,111,CAMPAIGN_8,Email,6960.37,79.18,-5.72,0
CUST_1651,64,Male,UK,Medium,PhD,LinkedIn,59,194,158,38.1,1.17,225.95,28,1,64.29,89.8,None,1,-0.61,9,42,CAMPAIGN_9,TV Ads,8338.54,41.6,66.89,0
CUST_1652,58,Male,Germany,Medium,PhD,Facebook,719,332,282,38.29,71.21,312.14,29,0,75.99,64.7,Winter,1,0.71,13,77,CAMPAIGN_15,Social Media,4116.83,38.49,171.36,1
CUST_1653,51,Female,Canada,Low,PhD,Facebook,953,313,71,21.78,14.81,70.46,19,0,70.86,58.01,None,0,0.61,13,27,CAMPAIGN_10,TV Ads,6727.74,52.12,-9.87,0
CUST_1654,25,Other,India,Medium,High School,Instagram,997,75,227,28.92,23.4,463.4,21,0,77.12,1.43,Holiday,1,0.67,6,28,CAMPAIGN_18,Social Media,9164.71,96.14,124.56,0
CUST_1655,53,Female,Canada,Medium,PhD,Instagram,827,24,60,13.76,49.59,196.0,25,0,76.56,19.69,Winter,1,-0.11,1,33,CAMPAIGN_14,Social Media,7135.61,71.64,68.04,0
CUST_1656,29,Female,Canada,Low,Bachelor's,LinkedIn,102,398,107,7.99,48.99,116.18,23,1,26.98,65.98,Summer,0,0.19,10,91,CAMPAIGN_8,Google Ads,9562.7,40.32,97.55,0
CUST_1657,60,Male,Canada,Low,PhD,Twitter,112,131,227,29.34,87.51,435.03,4,0,86.34,80.96,None,0,0.63,9,52,CAMPAIGN_20,Email,9222.41,60.42,117.6,1
CUST_1658,50,Other,USA,Low,High School,LinkedIn,206,170,137,27.06,50.16,214.18,2,1,39.44,26.59,None,0,-0.72,19,65,CAMPAIGN_15,Social Media,913.78,4.25,74.22,0
CUST_1659,25,Male,India,Low,PhD,Twitter,711,487,185,34.6,99.01,396.54,12,1,31.9,12.02,Holiday,1,0.04,10,104,CAMPAIGN_17,TV Ads,1935.63,2.26,-44.97,0
CUST_1660,37,Male,UK,Medium,Bachelor's,Instagram,911,196,247,3.48,25.54,250.79,8,1,70.65,14.97,Summer,0,0.09,15,117,CAMPAIGN_9,Google Ads,4128.24,24.55,15.17,0
CUST_1661,55,Female,India,Low,PhD,LinkedIn,935,254,106,32.04,82.27,106.66,11,0,75.01,96.07,Holiday,0,-0.21,14,27,CAMPAIGN_6,Email,6858.73,29.76,-23.13,0
CUST_1662,18,Male,USA,High,Bachelor's,Instagram,521,450,187,18.2,2.28,354.09,16,1,17.19,49.93,None,1,-0.33,7,56,CAMPAIGN_1,Google Ads,771.56,16.88,-6.76,0
CUST_1663,64,Other,India,High,High School,Facebook,983,260,241,35.93,43.12,234.7,13,0,69.94,50.37,Holiday,0,-0.64,15,115,CAMPAIGN_9,Social Media,4911.18,53.39,58.51,0
CUST_1664,52,Female,India,High,PhD,LinkedIn,861,80,98,43.1,70.2,196.57,23,0,56.81,9.55,Summer,1,0.14,10,65,CAMPAIGN_13,Email,6858.49,58.91,30.13,1
CUST_1665,27,Other,Germany,High,Master's,Facebook,137,129,282,30.56,71.25,138.2,7,0,98.34,76.22,Winter,0,-0.43,4,119,CAMPAIGN_5,Email,5259.0,59.34,-48.84,0
CUST_1666,36,Male,Canada,Low,Bachelor's,Twitter,948,331,279,23.45,83.16,220.38,2,1,16.39,34.27,Winter,0,-0.03,17,71,CAMPAIGN_9,Google Ads,2305.66,92.28,194.04,0
CUST_1667,42,Male,India,High,Master's,Twitter,721,99,21,47.29,83.08,444.56,16,0,75.34,87.02,Summer,1,0.46,15,94,CAMPAIGN_6,Social Media,9124.35,74.2,74.15,1
CUST_1668,18,Other,Canada,High,PhD,LinkedIn,208,467,40,8.26,72.58,387.01,17,0,16.07,44.1,Winter,0,-0.08,13,50,CAMPAIGN_17,Google Ads,3151.78,37.55,-6.56,0
CUST_1669,56,Other,Canada,Low,PhD,Facebook,168,122,268,25.66,68.67,340.72,7,0,36.74,93.12,None,1,-0.32,11,2,CAMPAIGN_2,Google Ads,498.82,98.59,38.85,0
CUST_1670,29,Male,India,High,PhD,Twitter,30,199,247,48.26,45.41,91.22,16,1,33.57,26.01,None,1,0.58,19,117,CAMPAIGN_5,Social Media,2896.73,92.3,93.14,0
CUST_1671,51,Male,UK,High,Master's,Twitter,453,353,159,27.51,40.78,176.32,11,0,35.43,37.57,None,1,0.36,2,76,CAMPAIGN_11,Social Media,5986.38,25.1,35.34,0
CUST_1672,33,Male,UK,High,Bachelor's,LinkedIn,747,53,199,49.06,36.25,318.8,8,1,18.95,27.33,Holiday,1,-0.95,2,75,CAMPAIGN_5,Email,6309.24,23.09,1.53,0
CUST_1673,36,Male,USA,Low,Bachelor's,Twitter,152,43,90,39.95,11.05,297.12,22,0,8.87,69.65,Summer,1,0.15,1,52,CAMPAIGN_17,Email,6352.8,76.7,33.69,0
CUST_1674,63,Male,USA,Low,PhD,LinkedIn,677,462,218,23.33,57.98,249.01,14,0,25.09,81.8,None,1,-0.75,0,111,CAMPAIGN_10,Google Ads,8757.15,91.56,30.24,0
CUST_1675,51,Other,Canada,High,Bachelor's,Instagram,904,237,37,17.26,8.74,215.18,11,1,70.32,1.4,Winter,0,0.97,3,96,CAMPAIGN_8,TV Ads,6232.16,94.38,53.24,0
CUST_1676,21,Other,UK,Low,High School,Twitter,838,372,118,31.04,85.58,372.11,10,1,92.18,78.75,None,0,0.83,14,8,CAMPAIGN_19,Social Media,463.39,40.04,82.15,1
CUST_1677,60,Male,USA,Low,PhD,Facebook,890,323,144,35.77,65.55,389.21,13,1,82.67,49.75,None,1,1.0,2,106,CAMPAIGN_18,TV Ads,1502.36,90.66,119.35,1
CUST_1678,24,Male,USA,High,Master's,Instagram,979,462,121,41.99,88.31,206.25,13,0,14.37,54.3,Summer,1,-0.57,0,80,CAMPAIGN_12,Google Ads,4358.78,74.75,185.52,0
CUST_1679,63,Female,USA,Low,PhD,LinkedIn,28,144,73,10.17,55.55,319.22,10,0,61.97,57.13,Summer,0,0.68,14,49,CAMPAIGN_10,Social Media,7988.48,82.11,161.42,1
CUST_1680,32,Other,Germany,Low,Master's,LinkedIn,631,492,122,37.53,75.37,251.93,2,0,36.13,76.61,Holiday,1,0.22,18,52,CAMPAIGN_2,Email,285.47,47.26,198.07,1
CUST_1681,62,Male,Canada,Low,PhD,LinkedIn,344,105,205,27.55,52.93,75.49,11,0,27.33,23.3,Holiday,0,0.65,8,83,CAMPAIGN_13,Google Ads,4845.12,1.25,-45.24,0
CUST_1682,40,Female,USA,High,Master's,Instagram,926,352,46,18.78,76.15,224.2,28,1,56.68,64.38,Summer,0,0.79,9,64,CAMPAIGN_16,Email,9323.57,46.67,39.89,1
CUST_1683,34,Other,UK,High,High School,LinkedIn,987,418,274,14.43,55.11,361.96,1,0,63.36,13.51,Holiday,1,-0.85,0,83,CAMPAIGN_15,TV Ads,505.59,45.25,101.51,0
CUST_1684,56,Male,India,Medium,Master's,Instagram,821,285,100,45.88,86.55,262.75,20,1,68.1,80.09,Summer,1,-0.94,19,27,CAMPAIGN_15,Email,8038.72,71.79,43.8,0
CUST_1685,35,Other,Germany,High,Bachelor's,Instagram,714,338,191,38.26,24.1,434.51,1,0,2.76,91.01,Holiday,0,-0.23,15,113,CAMPAIGN_15,Email,6232.21,23.24,9.82,0
CUST_1686,62,Other,USA,Medium,Bachelor's,Instagram,805,493,48,34.74,64.37,480.88,26,0,0.4,69.06,Winter,0,0.3,16,51,CAMPAIGN_18,TV Ads,8518.33,80.14,-6.3,1
CUST_1687,41,Male,Germany,Low,Bachelor's,Twitter,357,220,73,19.41,82.88,417.36,1,0,90.45,32.4,None,0,0.29,9,90,CAMPAIGN_1,Email,1996.58,11.27,26.0,0
CUST_1688,51,Male,USA,Low,Master's,LinkedIn,508,107,100,39.9,51.64,371.33,13,0,4.19,64.09,Summer,1,0.37,1,73,CAMPAIGN_2,Social Media,4266.62,49.39,-29.55,1
CUST_1689,56,Male,UK,High,Master's,Twitter,374,335,5,48.37,29.83,136.92,25,0,97.27,15.13,Winter,1,0.43,11,83,CAMPAIGN_20,Email,651.18,25.86,104.32,0
CUST_1690,53,Male,USA,Medium,High School,Facebook,271,327,189,37.1,76.12,268.64,20,1,27.18,84.6,Holiday,0,0.91,9,23,CAMPAIGN_6,Social Media,2904.74,8.43,30.31,0
CUST_1691,19,Male,Canada,High,Master's,LinkedIn,884,400,143,33.17,14.83,255.42,27,0,43.09,38.38,Winter,1,0.47,5,22,CAMPAIGN_15,Google Ads,2488.1,11.62,38.78,0
CUST_1692,61,Male,UK,Medium,High School,Facebook,596,387,23,13.22,82.48,412.85,8,0,59.29,80.94,None,0,-0.93,9,30,CAMPAIGN_6,TV Ads,2833.33,37.8,57.48,0
CUST_1693,39,Other,UK,Low,High School,Facebook,772,275,78,23.6,66.79,252.74,10,1,1.01,72.0,None,0,-0.51,14,74,CAMPAIGN_4,Google Ads,302.22,13.37,96.61,0
CUST_1694,54,Male,Canada,High,High School,Instagram,756,200,154,15.51,16.83,255.8,17,1,99.41,99.97,Winter,0,-0.77,0,28,CAMPAIGN_2,Social Media,4212.28,81.24,23.82,0
CUST_1695,49,Male,Germany,High,Bachelor's,LinkedIn,742,488,98,44.59,31.45,441.09,26,0,40.81,58.66,Holiday,1,-0.23,17,1,CAMPAIGN_7,TV Ads,3180.13,43.55,112.31,0
CUST_1696,31,Female,Canada,High,PhD,LinkedIn,356,273,17,9.45,26.97,76.08,6,1,98.49,71.36,Holiday,1,0.19,2,83,CAMPAIGN_11,TV Ads,9914.98,46.68,193.15,0
CUST_1697,24,Male,India,Medium,Master's,LinkedIn,569,319,233,10.69,16.92,34.9,25,0,49.72,77.63,Winter,1,-0.93,14,106,CAMPAIGN_11,Email,299.33,2.83,-35.21,0
CUST_1698,18,Other,Canada,High,Bachelor's,Twitter,372,201,259,4.84,28.31,211.18,12,1,18.0,64.86,Summer,1,-0.72,4,3,CAMPAIGN_4,TV Ads,4267.04,52.09,160.85,0
CUST_1699,18,Other,Germany,Medium,High School,LinkedIn,93,229,154,46.62,10.95,59.27,22,1,88.71,73.8,None,1,-0.1,4,14,CAMPAIGN_3,TV Ads,5325.59,80.09,14.63,0
CUST_1700,28,Female,UK,Medium,Bachelor's,Instagram,648,116,189,3.33,2.78,156.97,23,0,57.28,10.29,Holiday,0,-0.96,7,96,CAMPAIGN_17,TV Ads,1124.05,45.63,102.63,0
CUST_1701,44,Male,UK,Low,Master's,Instagram,234,184,257,15.67,0.81,351.15,21,0,57.77,31.51,None,1,1.0,18,70,CAMPAIGN_8,Email,7256.71,88.47,39.61,0
CUST_1702,62,Male,India,High,PhD,LinkedIn,23,256,88,19.59,24.61,194.49,15,0,53.29,60.04,Holiday,1,-0.01,4,113,CAMPAIGN_2,TV Ads,9913.15,58.54,167.26,0
CUST_1703,36,Female,Germany,Medium,Master's,LinkedIn,518,62,178,31.81,74.08,171.46,2,0,61.59,47.03,Holiday,1,-0.68,9,17,CAMPAIGN_3,TV Ads,9554.03,28.26,3.67,0
CUST_1704,54,Other,India,Medium,Bachelor's,Twitter,27,56,34,31.97,33.06,494.03,28,1,28.57,27.88,None,1,-0.75,13,54,CAMPAIGN_19,TV Ads,2346.13,69.55,28.31,0
CUST_1705,59,Other,Germany,Medium,Bachelor's,LinkedIn,130,4,143,18.81,65.27,203.33,7,0,42.6,67.01,Winter,0,0.2,14,62,CAMPAIGN_13,Google Ads,6830.34,26.36,100.03,1
CUST_1706,26,Other,Germany,Low,High School,LinkedIn,617,397,194,17.53,81.05,452.17,15,0,69.71,40.83,Winter,0,-0.03,9,102,CAMPAIGN_19,TV Ads,7189.57,37.72,-34.84,0
CUST_1707,35,Female,Canada,High,Bachelor's,LinkedIn,670,302,26,14.34,97.86,188.72,21,1,59.65,9.09,Winter,0,-0.68,4,16,CAMPAIGN_10,Email,6034.91,48.45,51.89,0
CUST_1708,47,Male,UK,High,PhD,Facebook,412,60,63,6.67,27.9,284.85,22,0,42.37,5.01,Holiday,1,0.77,2,71,CAMPAIGN_10,Email,2610.45,81.25,195.27,0
CUST_1709,42,Male,India,Low,Master's,LinkedIn,103,481,49,4.97,78.16,140.83,20,1,34.6,89.32,Summer,1,-0.32,15,3,CAMPAIGN_5,TV Ads,1364.22,84.02,65.36,0
CUST_1710,52,Male,UK,Low,PhD,LinkedIn,323,413,131,18.55,93.75,141.5,2,0,7.49,95.9,Winter,0,-0.12,5,23,CAMPAIGN_17,Google Ads,4911.47,41.78,109.47,0
CUST_1711,44,Other,India,Low,PhD,LinkedIn,913,406,103,19.18,87.19,81.43,10,0,8.4,85.85,Holiday,1,0.94,5,2,CAMPAIGN_5,Email,4712.01,78.05,44.93,1
CUST_1712,43,Female,UK,Low,PhD,Instagram,215,321,173,47.82,92.1,177.93,24,1,69.47,47.58,None,0,-0.29,5,41,CAMPAIGN_1,Social Media,9259.67,74.26,162.34,0
CUST_1713,45,Other,USA,Low,PhD,Facebook,62,240,89,1.6,70.5,399.01,2,1,44.87,42.98,Winter,1,-0.24,12,117,CAMPAIGN_7,Email,3430.14,59.82,-35.18,0
CUST_1714,19,Male,India,High,High School,Instagram,779,140,287,32.32,80.78,104.09,1,1,94.6,29.04,None,1,-0.37,1,60,CAMPAIGN_17,TV Ads,6451.75,15.19,-44.92,0
CUST_1715,56,Other,Germany,High,Bachelor's,LinkedIn,278,66,205,24.1,31.79,58.23,6,0,13.76,45.91,Summer,0,0.98,19,1,CAMPAIGN_7,Email,8740.2,38.24,82.96,0
CUST_1716,62,Female,India,Medium,Master's,LinkedIn,516,320,194,26.22,4.95,442.94,15,0,41.49,34.47,Holiday,0,0.41,17,113,CAMPAIGN_16,TV Ads,8517.53,25.74,194.96,0
CUST_1717,26,Male,Canada,Medium,High School,Instagram,374,217,285,24.83,69.11,304.04,9,1,89.74,26.26,Winter,0,0.27,9,27,CAMPAIGN_16,Email,4088.71,55.25,195.94,1
CUST_1718,22,Male,India,Low,High School,Twitter,229,253,50,41.24,66.11,485.8,12,0,81.61,95.78,None,0,0.33,13,2,CAMPAIGN_3,Google Ads,3646.71,79.4,199.18,1
CUST_1719,56,Male,India,Medium,PhD,Facebook,666,425,4,25.94,67.48,420.1,23,1,55.93,88.93,Summer,0,-0.6,11,115,CAMPAIGN_13,Email,8211.95,15.64,-7.1,0
